workload,NoH,battery,battery_capacity,battery_speed,battery_embodied_rate,allocationType,carbon_trace,failures,runtime,energy_usage,scheduler_delay,SLA_violations,carbon_emission,embodied_carbon_host,embodied_carbon_battery,total_carbon
surf,277,320_400,320,400,100.0,normal,US-CAR-CPLW,no,10702638000.0,211651969024.0,-9999.0,-9999.0,24708337.649862092,19215199.15,1086011.0,45009547.79986209
surf,277,320_400,320,400,100.0,normal,US-CAR-DUK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,15597165.156004036,19215199.15,1086011.0,35898375.30600403
surf,277,320_400,320,400,100.0,normal,US-CAR-SC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,32419983.76706453,19215199.15,1086011.0,52721193.91706453
surf,277,320_400,320,400,100.0,normal,US-CAR-SCEG,no,10702638000.0,211755696128.0,-9999.0,-9999.0,22324663.753014553,19215199.15,1086011.0,42625873.903014556
surf,277,320_400,320,400,100.0,normal,US-CAR-YAD,no,10702638000.0,212141309952.0,-9999.0,-9999.0,2086770.0195700414,19215199.15,1086011.0,22387980.16957004
surf,277,320_400,320,400,100.0,normal,US-CENT-SPA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3180666.2500957474,19215199.15,1086011.0,23481876.400095746
surf,277,320_400,320,400,100.0,normal,US-CENT-SWPP,no,10702638000.0,212156153856.0,-9999.0,-9999.0,18876458.60537393,19215199.15,1086011.0,39177668.755373925
surf,277,320_400,320,400,100.0,normal,US-FLA-FMPP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,30232237.876353852,19215199.15,1086011.0,50533448.02635385
surf,277,320_400,320,400,100.0,normal,US-FLA-FPC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26732187.590322338,19215199.15,1086011.0,47033397.74032234
surf,277,320_400,320,400,100.0,normal,US-FLA-FPL,no,10702638000.0,212308426752.0,-9999.0,-9999.0,19091472.8964708,19215199.15,1086011.0,39392683.0464708
surf,277,320_400,320,400,100.0,normal,US-FLA-GVL,no,10702638000.0,211819069440.0,-9999.0,-9999.0,33023740.46100496,19215199.15,1086011.0,53324950.61100496
surf,277,320_400,320,400,100.0,normal,US-FLA-JEA,no,10702638000.0,212019462144.0,-9999.0,-9999.0,34427609.92414603,19215199.15,1086011.0,54728820.074146025
surf,277,320_400,320,400,100.0,normal,US-FLA-SEC,no,10702638000.0,212156153856.0,-9999.0,-9999.0,32427968.580777414,19215199.15,1086011.0,52729178.73077741
surf,277,320_400,320,400,100.0,normal,US-FLA-TAL,no,10702638000.0,211651969024.0,-9999.0,-9999.0,25784855.349101916,19215199.15,1086011.0,46086065.499101914
surf,277,320_400,320,400,100.0,normal,US-FLA-TEC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26129537.112023886,19215199.15,1086011.0,46430747.26202388
surf,277,320_400,320,400,100.0,normal,US-MIDA-PJM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22133467.60228725,19215199.15,1086011.0,42434677.752287254
surf,277,320_400,320,400,100.0,normal,US-MIDW-AECI,no,10702638000.0,212343160832.0,-9999.0,-9999.0,31180323.27036663,19215199.15,1086011.0,51481533.42036663
surf,277,320_400,320,400,100.0,normal,US-MIDW-LGEE,no,10702638000.0,211947503616.0,-9999.0,-9999.0,49848322.37056856,19215199.15,1086011.0,70149532.52056855
surf,277,320_400,320,400,100.0,normal,US-MIDW-MISO,no,10702638000.0,212156153856.0,-9999.0,-9999.0,25115127.47925373,19215199.15,1086011.0,45416337.62925373
surf,277,320_400,320,400,100.0,normal,US-NE-ISNE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15002747.000143988,19215199.15,1086011.0,35303957.15014399
surf,277,320_400,320,400,100.0,normal,US-NW-AVA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8564691.000358742,19215199.15,1086011.0,28865901.15035874
surf,277,320_400,320,400,100.0,normal,US-NW-BPAT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4409635.500022842,19215199.15,1086011.0,24710845.650022842
surf,277,320_400,320,400,100.0,normal,US-NW-CHPD,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1452329.5609233098,19215199.15,1086011.0,21753539.710923307
surf,277,320_400,320,400,100.0,normal,US-NW-DOPD,no,10702638000.0,212259422208.0,-9999.0,-9999.0,1428466.6024287185,19215199.15,1086011.0,21729676.752428718
surf,277,320_400,320,400,100.0,normal,US-NW-GCPD,no,10702638000.0,212078034944.0,-9999.0,-9999.0,2574716.374934929,19215199.15,1086011.0,22875926.52493493
surf,277,320_400,320,400,100.0,normal,US-NW-GRID,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23799074.002068684,19215199.15,1086011.0,44100284.15206868
surf,277,320_400,320,400,100.0,normal,US-NW-IPCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,9446731.728250643,19215199.15,1086011.0,29747941.878250644
surf,277,320_400,320,400,100.0,normal,US-NW-NEVP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17090674.41425344,19215199.15,1086011.0,37391884.564253435
surf,277,320_400,320,400,100.0,normal,US-NW-NWMT,no,10702638000.0,211523534848.0,-9999.0,-9999.0,22720080.982624356,19215199.15,1086011.0,43021291.13262436
surf,277,320_400,320,400,100.0,normal,US-NW-PACE,no,10702638000.0,212096319488.0,-9999.0,-9999.0,25081155.405593026,19215199.15,1086011.0,45382365.55559303
surf,277,320_400,320,400,100.0,normal,US-NW-PACW,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8042558.500325007,19215199.15,1086011.0,28343768.650325008
surf,277,320_400,320,400,100.0,normal,US-NW-PGE,no,10702638000.0,212258799616.0,-9999.0,-9999.0,8307778.91012638,19215199.15,1086011.0,28608989.06012638
surf,277,320_400,320,400,100.0,normal,US-NW-PSCO,no,10702638000.0,212264370176.0,-9999.0,-9999.0,20785721.820715338,19215199.15,1086011.0,41086931.97071534
surf,277,320_400,320,400,100.0,normal,US-NW-PSEI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7512107.500254099,19215199.15,1086011.0,27813317.650254097
surf,277,320_400,320,400,100.0,normal,US-NW-SCL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3155644.0000905097,19215199.15,1086011.0,23456854.15009051
surf,277,320_400,320,400,100.0,normal,US-NW-TPWR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3142699.250042582,19215199.15,1086011.0,23443909.40004258
surf,277,320_400,320,400,100.0,normal,US-NW-WACM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,30429895.90624763,19215199.15,1086011.0,50731106.05624763
surf,277,320_400,320,400,100.0,normal,US-NW-WAUW,no,10702638000.0,211631226880.0,-9999.0,-9999.0,10957990.837245982,19215199.15,1086011.0,31259200.98724598
surf,277,320_400,320,400,100.0,normal,US-NY-NYIS,no,10702638000.0,212012875776.0,-9999.0,-9999.0,16012844.892639155,19215199.15,1086011.0,36314055.04263915
surf,277,320_400,320,400,100.0,normal,US-SE-SOCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22889323.267464906,19215199.15,1086011.0,43190533.417464904
surf,277,320_400,320,400,100.0,normal,US-SW-AZPS,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17795544.409689616,19215199.15,1086011.0,38096754.55968961
surf,277,320_400,320,400,100.0,normal,US-SW-EPE,no,10702638000.0,211573161984.0,-9999.0,-9999.0,24123501.275499254,19215199.15,1086011.0,44424711.42549925
surf,277,320_400,320,400,100.0,normal,US-SW-PNM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,14140369.742106292,19215199.15,1086011.0,34441579.892106295
surf,277,320_400,320,400,100.0,normal,US-SW-SRP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,11752632.304812705,19215199.15,1086011.0,32053842.454812706
surf,277,320_400,320,400,100.0,normal,US-SW-TEPC,no,10702638000.0,212092026880.0,-9999.0,-9999.0,27147016.96390108,19215199.15,1086011.0,47448227.11390108
surf,277,320_400,320,400,100.0,normal,US-SW-WALC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14966610.002336403,19215199.15,1086011.0,35267820.152336404
surf,277,320_400,320,400,100.0,normal,US-TEN-TVA,no,10702638000.0,212343160832.0,-9999.0,-9999.0,19361843.24547595,19215199.15,1086011.0,39663053.395475954
surf,277,320_400,320,400,100.0,normal,US-TEX-ERCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17935107.838270254,19215199.15,1086011.0,38236317.98827025
surf,277,320_400,320,400,100.0,normal,UY,no,10702638000.0,212299104256.0,-9999.0,-9999.0,2802761.0371509106,19215199.15,1086011.0,23103971.18715091
surf,277,320_400,320,400,100.0,normal,ZA,no,10702638000.0,212012875776.0,-9999.0,-9999.0,41321541.88074036,19215199.15,1086011.0,61622752.03074036
surf,277,320_20,320,20,100.0,normal,AT,no,10702638000.0,211654934528.0,-9999.0,-9999.0,4482810.74825893,19215199.15,1086011.0,24784020.89825893
surf,277,320_20,320,20,100.0,normal,AU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,30681114.003778446,19215199.15,1086011.0,50982324.15377845
surf,277,320_20,320,20,100.0,normal,AU-NSW,no,10702638000.0,211191169024.0,-9999.0,-9999.0,33917976.00377834,19215199.15,1086011.0,54219186.15377834
surf,277,320_20,320,20,100.0,normal,AU-NT,no,10702638000.0,211604848640.0,-9999.0,-9999.0,28882655.183848258,19215199.15,1086011.0,49183865.33384825
surf,277,320_20,320,20,100.0,normal,AU-QLD,no,10702638000.0,211191169024.0,-9999.0,-9999.0,35468832.00145072,19215199.15,1086011.0,55770042.151450716
surf,277,320_20,320,20,100.0,normal,AU-SA,no,10702638000.0,211248594944.0,-9999.0,-9999.0,12957188.766676871,19215199.15,1086011.0,33258398.91667687
surf,277,320_20,320,20,100.0,normal,AU-TAS,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8253274.500843211,19215199.15,1086011.0,28554484.65084321
surf,277,320_20,320,20,100.0,normal,AU-VIC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,31860214.002758462,19215199.15,1086011.0,52161424.152758464
surf,277,320_20,320,20,100.0,normal,AU-WA,no,10702638000.0,211260276736.0,-9999.0,-9999.0,24045070.64565549,19215199.15,1086011.0,44346280.79565549
surf,277,320_20,320,20,100.0,normal,BA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26509604.00132156,19215199.15,1086011.0,46810814.15132156
surf,277,320_20,320,20,100.0,normal,BE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6930862.500285612,19215199.15,1086011.0,27232072.65028561
surf,277,320_20,320,20,100.0,normal,BG,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14676543.001161197,19215199.15,1086011.0,34977753.151161194
surf,277,320_20,320,20,100.0,normal,BR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4252983.000241713,19215199.15,1086011.0,24554193.15024171
surf,277,320_20,320,20,100.0,normal,BR-CS,no,10702638000.0,211213172736.0,-9999.0,-9999.0,4953110.212475747,19215199.15,1086011.0,25254320.362475745
surf,277,320_20,320,20,100.0,normal,BR-N,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4382461.000404918,19215199.15,1086011.0,24683671.150404915
surf,277,320_20,320,20,100.0,normal,BR-NE,no,10702638000.0,211467649024.0,-9999.0,-9999.0,2168810.2879484016,19215199.15,1086011.0,22470020.4379484
surf,277,320_20,320,20,100.0,normal,BR-S,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3852539.2500063553,19215199.15,1086011.0,24153749.400006354
surf,277,320_20,320,20,100.0,normal,CA-ON,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4461085.500166382,19215199.15,1086011.0,24762295.65016638
surf,277,320_20,320,20,100.0,normal,CA-QC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,2054855.7502315873,19215199.15,1086011.0,22356065.900231585
surf,277,320_20,320,20,100.0,normal,CH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3152815.5001379754,19215199.15,1086011.0,23454025.650137976
surf,277,320_20,320,20,100.0,normal,CL-SEN,no,10702638000.0,211282280448.0,-9999.0,-9999.0,16930727.522208612,19215199.15,1086011.0,37231937.67220861
surf,277,320_20,320,20,100.0,normal,CR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8707043.001015019,19215199.15,1086011.0,29008253.151015017
surf,277,320_20,320,20,100.0,normal,CY,no,10702638000.0,211191169024.0,-9999.0,-9999.0,37989164.00062115,19215199.15,1086011.0,58290374.150621146
surf,277,320_20,320,20,100.0,normal,CZ,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25429300.000777483,19215199.15,1086011.0,45730510.15077748
surf,277,320_20,320,20,100.0,normal,DE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16799926.000701502,19215199.15,1086011.0,37101136.1507015
surf,277,320_20,320,20,100.0,normal,DK,no,10702638000.0,211549388800.0,-9999.0,-9999.0,6240274.72030381,19215199.15,1086011.0,26541484.87030381
surf,277,320_20,320,20,100.0,normal,DK-BHM,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3045548.0000947323,19215199.15,1086011.0,23346758.150094733
surf,277,320_20,320,20,100.0,normal,DK-DK1,no,10702638000.0,211655983104.0,-9999.0,-9999.0,5859605.670589152,19215199.15,1086011.0,26160815.82058915
surf,277,320_20,320,20,100.0,normal,DK-DK2,no,10702638000.0,211233685504.0,-9999.0,-9999.0,6900508.666301452,19215199.15,1086011.0,27201718.81630145
surf,277,320_20,320,20,100.0,normal,EE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16972650.001163024,19215199.15,1086011.0,37273860.15116303
surf,277,320_20,320,20,100.0,normal,ES,no,10702638000.0,211250610176.0,-9999.0,-9999.0,5939684.426826665,19215199.15,1086011.0,26240894.57682666
surf,277,320_20,320,20,100.0,normal,FI,no,10702638000.0,211351404544.0,-9999.0,-9999.0,4235730.049104397,19215199.15,1086011.0,24536940.199104395
surf,277,320_20,320,20,100.0,normal,FR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1452418.3751343836,19215199.15,1086011.0,21753628.52513438
surf,277,320_20,320,20,100.0,normal,GB,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8018165.00000152,19215199.15,1086011.0,28319375.15000152
surf,277,320_20,320,20,100.0,normal,GB-NIR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,17581326.0011295,19215199.15,1086011.0,37882536.1511295
surf,277,320_20,320,20,100.0,normal,GR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,17972894.000015046,19215199.15,1086011.0,38274104.15001504
surf,277,320_20,320,20,100.0,normal,HK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,25540050.8,19215199.15,1086011.0,45841260.95
surf,277,320_20,320,20,100.0,normal,HR,no,10702638000.0,211443564544.0,-9999.0,-9999.0,10793419.512594339,19215199.15,1086011.0,31094629.662594337
surf,277,320_20,320,20,100.0,normal,HU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,11969793.000438951,19215199.15,1086011.0,32271003.15043895
surf,277,320_20,320,20,100.0,normal,IE,no,10702638000.0,211213172736.0,-9999.0,-9999.0,24461379.479693934,19215199.15,1086011.0,44762589.62969393
surf,277,320_20,320,20,100.0,normal,IL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,30874282.000531252,19215199.15,1086011.0,51175492.15053125
surf,277,320_20,320,20,100.0,normal,IN,no,10702638000.0,211191169024.0,-9999.0,-9999.0,39587268.00412844,19215199.15,1086011.0,59888478.15412844
surf,277,320_20,320,20,100.0,normal,IN-EA,no,10702638000.0,211213172736.0,-9999.0,-9999.0,46104800.37597446,19215199.15,1086011.0,66406010.52597446
surf,277,320_20,320,20,100.0,normal,IN-NE,no,10702638000.0,211535724544.0,-9999.0,-9999.0,26040740.866875973,19215199.15,1086011.0,46341951.01687597
surf,277,320_20,320,20,100.0,normal,IN-NO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,33860504.0042684,19215199.15,1086011.0,54161714.1542684
surf,277,320_20,320,20,100.0,normal,IN-SO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,35114232.0040218,19215199.15,1086011.0,55415442.1540218
surf,277,320_20,320,20,100.0,normal,IN-WE,no,10702638000.0,211296681984.0,-9999.0,-9999.0,43685874.64342857,19215199.15,1086011.0,63987084.79342857
surf,277,320_20,320,20,100.0,normal,IS,no,10702638000.0,211282280448.0,-9999.0,-9999.0,1658108.3236618724,19215199.15,1086011.0,21959318.47366187
surf,277,320_20,320,20,100.0,normal,IT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,13412193.000373377,19215199.15,1086011.0,33713403.15037338
surf,277,320_20,320,20,100.0,normal,IT-CNO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,12498687.00124124,19215199.15,1086011.0,32799897.15124124
surf,277,320_20,320,20,100.0,normal,IT-CSO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14638682.00061953,19215199.15,1086011.0,34939892.15061953
surf,277,320_20,320,20,100.0,normal,IT-NO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,11846196.000147946,19215199.15,1086011.0,32147406.150147945
surf,277,320_20,320,20,100.0,normal,IT-SAR,no,10702638000.0,211374440448.0,-9999.0,-9999.0,28772218.38807192,19215199.15,1086011.0,49073428.538071916
surf,277,320_20,320,20,100.0,normal,IT-SIC,no,10702638000.0,211409862656.0,-9999.0,-9999.0,15059634.59576201,19215199.15,1086011.0,35360844.745762005
surf,277,320_20,320,20,100.0,normal,IT-SO,no,10702638000.0,211200966656.0,-9999.0,-9999.0,14510148.74572366,19215199.15,1086011.0,34811358.895723656
surf,277,320_20,320,20,100.0,normal,JP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25690268.00073898,19215199.15,1086011.0,45991478.15073898
surf,277,320_20,320,20,100.0,normal,JP-CB,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26643974.000758767,19215199.15,1086011.0,46945184.150758766
surf,277,320_20,320,20,100.0,normal,JP-CG,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26192366.0030523,19215199.15,1086011.0,46493576.1530523
surf,277,320_20,320,20,100.0,normal,JP-HKD,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25719656.001533967,19215199.15,1086011.0,46020866.15153396
surf,277,320_20,320,20,100.0,normal,JP-HR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25361084.002825364,19215199.15,1086011.0,45662294.15282536
surf,277,320_20,320,20,100.0,normal,JP-KN,no,10702638000.0,211237240832.0,-9999.0,-9999.0,19282864.22767216,19215199.15,1086011.0,39584074.37767216
surf,277,320_20,320,20,100.0,normal,JP-KY,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15902024.0017772,19215199.15,1086011.0,36203234.1517772
surf,277,320_20,320,20,100.0,normal,JP-ON,no,10702638000.0,211191169024.0,-9999.0,-9999.0,34451424.00384856,19215199.15,1086011.0,54752634.15384856
surf,277,320_20,320,20,100.0,normal,JP-TH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26836042.000485785,19215199.15,1086011.0,47137252.150485784
surf,277,320_20,320,20,100.0,normal,JP-TK,no,10702638000.0,211191169024.0,-9999.0,-9999.0,30934088.004609987,19215199.15,1086011.0,51235298.154609986
surf,277,320_20,320,20,100.0,normal,KE,no,10702638000.0,211213172736.0,-9999.0,-9999.0,5430631.641178871,19215199.15,1086011.0,25731841.791178867
surf,277,320_20,320,20,100.0,normal,KR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23325350.00187029,19215199.15,1086011.0,43626560.15187029
surf,277,320_20,320,20,100.0,normal,LT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7978747.50034874,19215199.15,1086011.0,28279957.650348738
surf,277,320_20,320,20,100.0,normal,LU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,12088771.00016751,19215199.15,1086011.0,32389981.15016751
surf,277,320_20,320,20,100.0,normal,LV,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6358890.00003982,19215199.15,1086011.0,26660100.15003982
surf,277,320_20,320,20,100.0,normal,MY,no,10702638000.0,211464945664.0,-9999.0,-9999.0,31908656.028234202,19215199.15,1086011.0,52209866.178234205
surf,277,320_20,320,20,100.0,normal,MY-WM,no,10702638000.0,211191169024.0,-9999.0,-9999.0,37970656.000509925,19215199.15,1086011.0,58271866.15050992
surf,277,320_20,320,20,100.0,normal,NI,no,10702638000.0,211200163840.0,-9999.0,-9999.0,20616207.367179275,19215199.15,1086011.0,40917417.51717927
surf,277,320_20,320,20,100.0,normal,NL,no,10702638000.0,211204521984.0,-9999.0,-9999.0,13510773.942482352,19215199.15,1086011.0,33811984.09248235
surf,277,320_20,320,20,100.0,normal,NO,no,10702638000.0,211904364544.0,-9999.0,-9999.0,1937927.063796867,19215199.15,1086011.0,22239137.213796865
surf,277,320_20,320,20,100.0,normal,NO-NO1,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1508279.5001382,19215199.15,1086011.0,21809489.6501382
surf,277,320_20,320,20,100.0,normal,NO-NO2,no,10702638000.0,211766132736.0,-9999.0,-9999.0,1766056.652547032,19215199.15,1086011.0,22067266.80254703
surf,277,320_20,320,20,100.0,normal,NO-NO3,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1679707.5000017122,19215199.15,1086011.0,21980917.650001712
surf,277,320_20,320,20,100.0,normal,NO-NO4,no,10702638000.0,211697008640.0,-9999.0,-9999.0,3533256.6888623415,19215199.15,1086011.0,23834466.83886234
surf,277,320_20,320,20,100.0,normal,NO-NO5,no,10702638000.0,211973488640.0,-9999.0,-9999.0,1509502.3907701285,19215199.15,1086011.0,21810712.54077013
surf,277,320_20,320,20,100.0,normal,NZ,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8042618.000544068,19215199.15,1086011.0,28343828.150544066
